Star ID,Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12
4225,1,2,8,9,19,19,28,25,28,28,36,31
4225,1,2,8,9,19,19,28,25,28,27,37,32
4225,1,2,8,9,19,19,28,25,28,27,37,32
4225,1,2,8,9,19,19,28,25,28,27,37,31
4225,1,2,8,9,19,19,28,25,28,27,37,31
4225,1,2,8,9,19,19,28,25,28,27,37,32
4225,1,2,8,9,19,19,28,25,28,28,36,32
4225,1,2,8,9,19,19,28,25,28,28,36,32
4225,1,2,8,9,19,19,28,25,28,28,36,32
4225,1,2,8,9,19,19,28,25,28,27,37,31
4225,1,2,8,9,19,19,28,25,28,27,37,32
4225,1,2,8,9,18,19,28,25,28,27,37,32
4225,1,2,8,9,19,19,28,25,28,27,37,32
4225,1,2,8,9,19,19,28,25,28,27,37,31
4228,1,2,6,18,10,27,22,29,30,27,35,31
4228,1,2,7,17,10,27,22,29,30,27,35,31
4228,1,2,6,18,10,27,22,29,30,27,35,31
4228,1,2,6,18,10,27,22,29,30,27,35,31
4228,1,2,7,17,10,27,22,29,30,27,35,30
4228,1,2,6,18,10,27,22,29,30,27,35,30
4228,1,2,6,18,10,27,22,29,30,27,35,31
4228,1,2,7,17,10,27,22,29,30,27,35,31
4228,1,3,6,18,10,27,22,29,30,27,35,31
4228,1,2,6,18,10,27,22,29,30,27,35,31
4228,1,2,6,18,10,27,22,29,30,27,35,31
4228,1,2,6,18,10,27,22,29,30,27,35,30
4228,1,2,6,18,10,27,22,29,31,27,35,31
4228,1,3,6,18,10,27,22,29,30,27,35,31
4228,1,2,7,17,10,27,22,29,30,27,35,31
4340,1,2,7,14,14,15,21,18,23,35,36,36
4340,1,2,7,14,14,15,21,18,23,35,36,35
4340,1,2,7,15,13,15,21,18,23,35,36,37
4340,1,2,7,13,14,15,21,18,23,35,36,35
4340,1,2,7,15,13,15,21,18,23,35,36,35
4340,1,2,7,15,13,15,21,18,23,35,36,36
4340,1,2,7,14,14,15,21,18,23,35,36,37
4340,1,2,7,14,14,15,21,18,23,35,36,37
4340,1,2,7,14,14,15,21,18,23,35,36,36
4340,1,2,7,15,13,15,21,18,23,35,36,35
4340,1,2,8,15,13,15,21,18,23,35,36,36
4340,1,2,7,14,14,15,21,18,23,35,36,35
4340,1,2,7,14,14,15,21,18,23,35,36,37
4340,1,2,7,14,14,15,21,18,23,35,36,36
4340,1,2,7,14,14,15,21,18,23,35,36,35
4421,2,7,6,12,12,27,20,27,32,30,32,35
4421,2,7,6,12,12,27,19,28,32,30,32,35
4421,2,7,6,12,12,27,19,28,32,30,32,35
4421,2,7,6,12,12,27,19,28,32,30,32,35
4421,2,7,6,12,12,27,19,28,32,30,32,35
4421,2,7,6,12,12,27,19,28,32,30,31,36
4421,2,7,6,12,12,27,19,28,32,30,32,35
4421,2,7,6,12,12,27,19,28,32,30,31,36
4421,2,7,6,12,12,27,19,28,32,30,32,35
4421,2,7,6,12,12,27,19,28,32,30,32,35
4421,2,7,7,12,12,27,20,27,32,30,32,35
4421,2,7,6,12,12,27,20,27,33,30,31,36
4421,2,7,7,12,12,27,19,28,32,30,32,35
4421,2,7,6,12,12,27,19,28,32,30,32,35
4421,2,7,7,12,12,27,19,28,32,30,32,35
4452,2,5,7,7,16,17,28,31,23,31,30,34
4452,2,5,7,7,16,17,28,31,22,32,30,34
4452,2,6,7,7,16,17,28,31,22,32,30,34
4452,2,5,7,7,16,17,28,31,22,32,30,34
4452,2,5,7,7,16,17,28,31,23,31,30,34
4452,2,5,7,7,16,17,28,31,22,32,30,34
4452,2,6,7,7,16,17,28,31,23,31,30,34
4452,2,5,7,7,16,17,28,31,22,32,30,34
4452,2,5,7,7,16,17,28,31,22,32,30,34
4452,2,5,7,7,16,17,28,31,22,32,30,34
4452,2,6,7,7,16,17,28,31,23,31,30,34
4452,2,6,7,7,16,17,28,31,22,32,30,34
4452,2,5,7,7,16,17,28,31,22,32,30,34
4452,2,5,7,7,16,17,27,31,22,32,30,34
4452,2,6,7,7,16,17,28,31,22,33,30,34
4469,3,6,6,12,6,29,24,27,27,34,27,38
4469,3,6,6,12,6,29,24,27,27,34,26,39
4469,3,6,6,12,6,29,24,27,27,34,27,38
4469,3,6,6,12,6,29,25,26,27,34,26,40
4469,3,6,6,13,6,29,24,27,27,34,26,38
4469,3,6,6,12,6,29,24,27,27,34,26,38
4469,3,6,6,13,6,29,24,27,27,34,27,38
4469,3,6,6,12,6,29,25,26,27,34,26,39
4469,3,6,6,13,6,29,24,27,27,34,27,37
4469,3,6,6,12,6,29,24,27,27,34,27,38
4469,3,6,6,12,6,29,25,26,27,34,26,39
4469,3,6,6,13,6,29,24,27,27,34,27,37
4469,3,6,6,12,6,29,24,27,27,34,27,38
4469,3,6,6,12,6,29,25,26,27,34,26,38
4469,3,6,6,12,6,29,24,27,27,34,26,38
4553,3,5,7,10,13,16,30,33,19,31,29,40
4553,3,5,7,10,13,16,30,33,19,31,29,40
4553,3,5,7,10,13,16,30,33,19,31,29,40
4553,3,5,6,11,13,16,30,33,19,31,29,40
4553,3,5,6,11,13,16,30,33,19,31,29,39
4553,3,5,6,11,13,16,30,33,19,31,29,39
4553,3,5,7,10,13,16,30,33,19,31,29,40
4553,3,5,6,11,13,16,30,33,19,31,29,40
4553,3,5,6,11,13,16,30,33,19,31,29,40
4553,3,5,6,12,13,16,30,33,19,31,29,40
4553,3,5,6,11,13,16,30,33,19,31,29,40
4553,3,5,6,11,13,16,30,33,19,31,29,40
4553,3,5,6,11,13,16,30,33,19,32,29,40
4553,3,5,7,10,13,16,30,33,19,31,29,40
4553,3,5,7,11,13,16,30,33,19,31,29,40
4559,3,5,10,6,13,16,28,30,28,24,34,37
4559,3,5,10,5,13,16,28,30,28,23,34,37
4559,3,5,10,5,13,16,29,29,28,23,34,37
4559,3,5,10,5,13,16,28,30,29,22,34,37
4559,3,5,10,5,13,16,28,30,28,23,34,38
4559,3,5,10,5,13,16,28,30,28,23,34,37
4559,3,5,10,6,13,16,28,30,28,23,34,38
4559,3,5,11,5,13,16,28,30,28,23,34,37
4559,3,5,10,5,13,16,28,30,28,23,34,37
4559,3,5,11,5,13,16,28,30,28,23,34,37
4559,3,5,10,6,13,16,28,30,28,23,34,37
4559,3,5,10,5,13,16,28,30,28,23,34,37
4559,3,5,10,5,13,16,28,30,28,24,34,37
4559,3,5,11,5,13,16,29,29,28,23,34,37
4559,3,5,10,5,13,16,29,29,28,23,34,37
4561,2,2,9,8,19,12,22,20,26,34,29,33
4561,2,2,10,8,19,11,23,20,26,34,29,34
4561,2,2,9,8,19,12,22,21,25,34,29,33
4561,2,2,10,8,19,11,23,21,25,34,29,33
4561,2,2,9,8,19,12,22,21,25,34,29,33
4561,2,2,9,8,19,12,22,20,26,34,29,33
4561,2,2,9,8,19,12,22,20,26,34,29,33
4561,2,2,9,8,19,12,22,21,25,34,29,33
4561,2,2,9,8,19,11,23,21,25,34,29,33
4561,2,2,9,8,19,12,22,20,26,34,29,33
4561,2,2,9,8,19,11,23,20,26,34,29,33
4561,2,2,9,8,19,12,22,20,26,34,29,33
4561,2,2,9,8,19,12,22,20,26,34,29,34
4561,2,2,9,8,19,11,23,21,25,34,29,33
4561,2,2,10,8,19,12,22,20,26,34,29,33
4564,2,3,9,6,16,20,18,26,27,26,34,32
4564,2,3,9,6,16,20,18,26,26,27,34,32
4564,2,3,9,6,16,20,18,26,26,27,34,32
4564,2,3,9,6,16,20,18,26,27,26,34,32
4564,2,3,9,6,16,20,18,26,27,26,34,33
4564,2,3,10,5,17,20,18,26,27,26,34,32
4564,2,3,10,6,16,20,18,26,26,27,34,32
4564,2,3,10,6,16,20,18,26,27,26,34,32
4564,2,3,9,6,16,20,18,26,27,26,34,32
4564,2,3,9,6,16,20,18,26,27,26,34,32
4564,2,3,10,6,16,20,18,26,27,26,34,32
4564,2,3,9,6,16,20,18,26,27,26,34,32
4564,2,3,9,6,16,20,18,26,26,27,34,32
4564,2,3,10,6,16,20,18,26,27,26,34,32
4564,2,3,9,6,16,20,18,26,26,27,34,33
4693,1,4,11,4,19,19,12,31,31,30,22,41
4693,1,4,11,4,19,19,12,32,30,31,22,40
4693,1,4,11,4,19,19,12,32,31,30,22,39
4693,1,4,11,4,19,19,12,32,31,30,22,40
4693,1,4,11,4,19,19,12,33,30,30,22,40
4693,1,4,11,4,19,19,12,32,29,32,22,40
4693,1,4,11,4,19,19,12,32,31,30,22,40
4693,1,4,11,4,19,19,12,32,30,31,22,40
4693,1,4,11,4,19,19,12,33,30,30,22,41
4693,1,4,11,4,19,19,12,33,29,31,22,40
4693,1,4,11,4,19,19,12,32,30,31,22,40
4693,1,4,11,4,19,19,12,32,30,31,22,40
4693,1,4,11,4,19,19,12,32,30,31,22,40
4693,1,4,11,4,19,19,12,32,31,30,22,40
4693,1,4,11,4,19,19,12,32,31,30,22,41
4809,2,6,7,7,16,12,16,19,23,32,28,37
4809,2,6,7,7,16,12,16,19,23,32,28,37
4809,2,6,7,7,15,12,16,19,23,32,28,37
4809,2,6,7,7,15,12,16,19,23,32,28,37
4809,2,6,7,7,15,12,16,19,23,32,28,37
4809,2,6,7,7,15,12,16,19,23,32,28,37
4809,2,6,7,7,15,12,16,19,23,32,28,37
4809,2,6,7,7,15,12,16,19,23,32,28,37
4809,2,6,7,7,15,12,16,19,23,32,28,37
4809,2,6,7,7,15,12,16,19,23,32,27,38
4809,2,6,7,7,15,12,16,19,23,32,28,37
4809,2,6,7,7,16,12,16,19,23,32,27,38
4809,2,6,7,7,15,12,16,19,23,32,28,37
4809,2,6,7,7,16,12,16,19,23,32,28,37
4809,2,6,7,7,15,12,16,19,23,32,27,38
4839,1,2,7,14,14,14,17,22,29,34,25,29
4839,1,2,7,14,14,15,16,22,29,34,26,28
4839,1,2,7,14,14,15,16,23,28,34,26,28
4839,1,2,7,14,14,15,16,22,29,34,25,29
4839,1,2,7,14,15,15,16,22,29,34,26,28
4839,1,2,7,14,14,15,16,22,29,34,26,28
4839,1,2,7,14,15,14,17,21,30,34,26,28
4839,1,2,7,14,14,15,16,22,29,34,26,28
4839,1,2,7,14,14,15,16,22,29,34,25,29
4839,1,2,7,14,14,15,16,21,30,34,26,28
4839,1,2,7,14,14,14,17,23,28,34,25,29
4839,1,2,7,14,15,14,17,22,29,34,25,29
4839,1,2,7,14,14,14,17,21,30,34,26,28
4839,1,2,7,14,15,14,17,21,30,34,25,29
4839,1,2,7,14,14,14,17,22,29,34,26,28
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,10,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,10,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,10,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4874,2,4,7,12,9,17,11,26,27,22,32,34
4999,2,2,5,16,10,19,23,17,23,30,46,38
4999,2,2,5,16,10,19,23,17,22,31,46,38
4999,2,2,5,16,10,19,23,17,23,30,46,38
4999,2,2,5,16,10,19,22,17,22,31,46,38
4999,2,2,5,16,10,19,23,17,23,30,46,38
4999,2,2,5,16,10,19,22,17,23,30,46,38
4999,2,2,5,16,10,19,23,17,23,30,47,38
4999,2,2,5,16,10,19,22,17,22,31,46,38
4999,2,2,5,16,10,19,22,17,23,30,46,38
4999,2,2,5,16,10,19,23,17,23,30,46,38
4999,2,2,5,16,10,19,22,17,23,30,46,38
4999,2,2,5,16,10,19,23,17,22,31,46,38
4999,2,2,5,16,10,19,22,17,22,31,46,38
4999,2,2,5,16,10,19,22,17,22,31,46,38
4999,2,2,5,16,10,19,22,17,22,31,46,38
5005,2,1,5,11,16,16,28,16,23,28,43,43
5005,2,1,5,11,16,16,27,16,22,29,44,42
5005,2,1,5,10,17,16,27,16,22,29,43,43
5005,2,1,5,10,17,16,27,15,23,30,42,43
5005,2,1,5,10,17,16,28,15,23,29,43,43
5005,2,1,5,10,17,16,28,15,23,29,44,42
5005,2,1,5,11,16,16,28,16,22,29,44,42
5005,2,1,5,10,17,16,27,16,22,29,43,43
5005,2,1,5,11,16,16,27,15,23,29,44,42
5005,2,1,5,11,16,16,27,15,23,29,44,42
5005,2,1,5,11,16,16,27,16,22,29,43,43
5005,2,1,5,11,16,16,28,15,23,29,44,42
5005,2,1,5,11,16,16,28,16,22,29,43,43
5005,2,1,5,11,16,16,27,16,22,29,43,43
5005,2,1,5,10,17,16,27,15,23,29,44,42
5237,1,6,0,6,15,28,12,24,16,31,24,48
5237,1,6,0,7,14,28,12,25,16,31,24,48
5237,1,6,0,6,15,28,12,24,16,31,24,48
5237,1,6,0,6,15,28,12,25,16,31,24,48
5237,1,6,0,6,15,28,12,25,16,31,24,48
5237,1,6,0,6,15,28,12,24,16,31,24,48
5237,1,6,0,6,15,28,12,24,16,31,24,48
5237,1,6,0,6,15,28,12,24,16,31,25,48
5237,1,6,0,6,15,28,12,24,16,31,24,48
5237,1,6,0,7,14,28,12,25,16,31,24,48
5237,1,6,0,6,15,28,12,25,16,31,25,48
5237,1,6,0,6,15,28,12,24,16,31,24,48
5237,1,6,0,7,14,28,12,24,16,31,24,48
5237,1,6,0,6,15,28,12,25,16,31,24,48
5237,1,6,0,6,15,28,12,25,16,31,24,48
5308,1,5,4,11,10,11,24,18,19,26,32,31
5308,1,5,4,11,10,12,23,19,19,26,32,31
5308,1,5,4,11,10,11,24,19,19,26,32,31
5308,1,5,4,11,10,11,24,18,19,26,31,33
5308,1,5,4,11,10,11,24,19,19,26,31,32
5308,1,5,4,11,10,11,24,19,19,26,32,31
5308,1,5,4,11,10,11,24,18,19,26,32,31
5308,1,5,4,11,10,11,24,19,19,26,31,32
5308,1,5,4,11,10,11,24,18,19,26,32,31
5308,1,5,4,11,10,11,24,18,19,26,32,31
5308,1,5,4,11,10,11,24,18,19,26,32,31
5308,1,5,4,11,10,11,24,18,19,26,32,31
5308,1,5,4,11,10,11,24,19,19,26,32,31
5308,1,5,4,11,10,11,24,18,19,26,32,31
5308,1,5,4,11,10,11,24,18,19,26,32,31
5406,3,2,1,13,9,18,18,19,28,26,28,24
5406,3,2,1,13,9,18,18,19,29,26,28,24
5406,3,2,1,13,9,18,18,19,28,26,28,24
5406,3,2,1,13,9,18,18,19,29,26,28,24
5406,3,2,1,13,9,18,18,19,29,26,28,24
5406,3,2,1,13,9,18,18,19,28,26,28,24
5406,3,2,1,13,9,18,18,19,29,26,28,24
5406,3,2,1,13,9,18,18,19,28,26,28,24
5406,3,2,1,13,9,18,18,19,28,26,28,24
5406,3,2,1,13,9,18,18,19,28,26,28,24
5406,3,2,1,13,9,18,18,19,28,26,28,24
5406,3,2,1,13,9,18,18,19,28,26,28,24
5406,3,2,1,13,9,18,18,19,29,26,28,24
5406,3,2,1,13,9,18,18,19,29,26,28,24
5406,3,2,1,13,9,18,18,19,28,26,28,24
5454,3,2,1,12,10,17,17,21,25,32,26,21
5454,3,2,1,12,10,17,17,21,25,32,26,21
5454,3,2,1,12,10,17,17,20,26,32,26,21
5454,3,2,1,12,10,17,17,21,25,31,27,21
5454,3,2,1,12,10,17,17,21,25,32,26,21
5454,3,2,1,12,10,17,17,21,25,31,27,21
5454,3,2,1,12,10,17,17,20,26,32,26,21
5454,3,2,1,12,10,17,17,21,24,31,27,21
5454,3,2,1,12,10,17,17,21,24,31,27,21
5454,3,2,1,12,10,17,17,20,25,32,26,21
5454,3,2,1,12,10,17,17,20,25,32,26,21
5454,3,2,1,12,10,17,17,21,24,32,26,21
5454,3,2,1,12,10,17,17,20,26,32,26,21
5454,3,2,1,12,10,17,18,20,24,32,26,21
5454,3,2,1,12,10,17,17,21,24,31,27,21
5482,3,2,1,9,14,14,21,19,28,32,22,26
5482,3,2,1,9,14,14,21,19,28,32,22,26
5482,3,2,1,9,14,14,21,19,28,32,22,26
5482,3,2,1,9,14,14,21,19,28,32,22,26
5482,3,2,1,9,14,14,21,19,27,32,22,26
5482,3,2,1,9,14,14,21,19,28,32,22,26
5482,3,2,1,9,14,14,21,19,27,32,22,26
5482,3,2,1,9,14,14,21,19,28,32,22,26
5482,3,2,1,9,14,14,21,19,28,32,22,26
5482,3,2,1,9,14,14,21,19,27,32,22,26
5482,3,2,1,9,14,14,21,19,27,32,22,26
5482,3,2,1,9,14,14,20,20,27,32,22,26
5482,3,2,1,9,14,14,21,19,28,32,22,26
5482,3,2,1,9,14,14,21,19,27,32,22,26
5482,3,2,1,9,14,14,21,19,27,32,22,26
5495,1,5,9,7,8,14,11,17,25,24,31,42
5495,1,5,9,7,8,14,11,17,25,23,32,42
5495,1,5,9,7,8,14,11,17,25,23,32,42
5495,1,5,9,7,8,14,11,18,24,24,31,42
5495,1,5,9,7,8,14,11,18,24,24,31,42
5495,1,5,9,7,8,14,11,17,25,24,31,42
5495,1,5,9,7,8,14,11,18,24,24,31,42
5495,1,5,9,7,8,14,11,17,25,24,31,42
5495,1,5,9,7,8,14,11,17,25,24,31,42
5495,1,5,9,7,8,14,11,17,25,24,31,42
5495,1,5,9,7,8,14,11,17,25,23,32,42
5495,1,5,9,7,8,14,11,19,24,24,31,42
5495,1,5,9,7,8,14,11,17,25,24,31,42
5495,1,5,9,7,8,14,11,17,25,24,31,42
5495,1,5,9,7,8,14,11,17,25,23,32,42
5860,2,3,2,7,12,15,20,24,29,22,26,29
5860,2,3,2,7,12,15,20,24,29,22,26,29
5860,2,3,2,7,12,15,20,24,29,22,26,29
5860,2,3,2,7,12,15,20,24,29,22,26,29
5860,2,3,2,7,12,15,20,25,28,22,26,28
5860,2,3,2,7,12,15,20,24,29,22,26,29
5860,2,3,2,7,12,15,20,24,29,22,26,28
5860,2,3,2,7,12,15,20,25,28,22,26,29
5860,2,3,2,7,12,15,20,24,29,22,26,28
5860,2,3,2,7,12,15,20,24,29,22,26,29
5860,2,3,2,7,12,15,20,24,29,22,26,28
5860,2,3,2,7,12,15,20,25,28,22,26,29
5860,2,3,2,7,12,15,20,24,29,22,26,29
5860,2,3,2,7,12,15,20,24,29,22,26,29
5860,2,3,2,7,12,15,20,25,28,22,26,29
5918,3,0,5,11,8,11,16,15,17,37,29,23
5918,3,0,5,11,8,11,16,15,17,36,29,23
5918,3,0,5,11,8,11,16,15,17,36,29,23
5918,3,0,5,11,8,11,16,15,17,37,29,23
5918,3,0,5,11,8,11,16,15,17,37,29,23
5918,3,0,5,11,8,11,16,15,17,37,29,23
5918,3,0,5,11,8,11,16,15,17,37,29,23
5918,3,0,4,12,8,11,16,15,17,37,29,23
5918,3,0,5,11,8,11,16,15,17,37,29,23
5918,3,0,4,12,8,11,16,15,17,37,29,23
5918,3,0,4,12,8,11,16,15,17,37,29,23
5918,3,0,4,12,8,11,16,15,17,36,29,23
5918,3,0,5,11,8,11,16,15,17,36,29,23
5918,3,0,5,11,8,11,16,15,17,37,29,23
5918,3,0,5,11,8,11,16,15,17,36,29,23
5945,2,4,2,10,11,10,15,13,18,23,45,24
5945,2,4,2,10,11,10,15,13,18,24,45,24
5945,2,4,2,10,11,10,15,13,18,24,45,24
5945,2,4,2,10,11,10,15,13,18,24,45,24
5945,2,4,2,10,11,10,15,13,18,23,45,24
5945,2,4,2,10,11,11,14,13,18,24,45,24
5945,2,4,2,10,11,10,15,13,18,24,45,24
5945,2,4,2,10,11,10,15,13,18,24,45,24
5945,2,4,2,10,11,10,15,13,18,24,45,24
5945,2,4,2,10,11,11,14,13,18,24,45,24
5945,2,4,2,10,11,11,14,13,18,24,45,24
5945,2,4,2,10,11,10,15,13,18,23,45,24
5945,2,4,2,10,11,11,14,13,18,23,45,24
5945,2,4,2,10,11,10,15,13,18,24,45,24
5945,2,4,2,10,11,10,15,13,18,23,45,24
6021,2,1,5,7,11,15,14,15,25,26,28,22
6021,2,1,5,7,11,15,14,15,25,26,28,22
6021,2,1,5,7,11,15,14,15,25,26,29,22
6021,2,1,5,7,11,15,14,15,25,26,29,22
6021,2,1,5,7,11,15,14,15,25,26,29,22
6021,2,1,5,7,11,15,14,15,25,26,29,22
6021,2,1,5,7,11,15,14,15,25,26,29,22
6021,2,1,5,7,11,15,14,15,25,26,28,22
6021,2,1,5,7,11,15,14,15,25,26,29,22
6021,2,1,5,7,11,15,14,15,25,26,29,22
6021,2,1,5,7,11,15,14,15,25,26,29,22
6021,2,1,5,7,11,15,14,15,25,26,29,22
6021,2,1,5,7,11,15,14,15,25,26,28,22
6021,2,1,5,7,11,15,14,15,25,26,28,22
6021,2,1,5,7,11,15,14,15,25,26,28,22
6040,1,5,1,6,9,19,26,19,19,23,30,26
6040,1,5,1,6,9,19,26,19,19,23,30,27
6040,1,5,1,6,9,19,26,19,19,23,30,27
6040,1,5,1,6,9,19,26,19,19,23,30,26
6040,1,5,1,6,9,19,26,19,19,23,30,26
6040,1,5,1,6,9,19,26,19,19,23,30,27
6040,1,5,1,6,9,19,26,19,19,23,30,26
6040,1,5,1,6,9,19,26,19,19,23,30,26
6040,1,5,1,6,9,19,26,19,19,23,30,27
6040,1,5,1,6,9,19,26,19,19,23,30,26
6040,1,5,1,6,9,19,26,19,19,23,30,26
6040,1,5,1,6,9,19,26,19,19,23,30,27
6040,1,5,1,6,9,19,26,19,19,23,30,25
6040,1,5,1,6,9,19,26,19,19,23,30,27
6040,1,5,1,6,9,19,26,19,19,23,30,27
6377,1,1,6,7,13,11,17,18,22,22,18,28
6377,1,1,6,7,13,11,17,19,21,22,18,28
6377,1,1,6,7,13,11,17,19,21,22,18,28
6377,1,1,6,7,13,11,17,19,21,22,18,28
6377,1,1,6,7,13,11,17,19,22,21,18,28
6377,1,1,6,7,13,11,17,18,23,21,18,28
6377,1,1,6,7,13,11,17,19,21,22,18,28
6377,1,1,6,7,13,11,17,18,22,22,18,28
6377,1,1,6,7,13,11,17,18,22,22,18,28
6377,1,1,6,7,13,11,17,19,21,22,18,28
6377,1,1,6,7,13,11,17,18,22,22,18,28
6377,1,1,6,7,13,11,17,19,21,22,19,27
6377,1,1,6,7,13,11,17,18,22,22,18,28
6377,1,1,6,7,13,11,17,19,21,22,18,28
6377,1,1,6,7,13,11,17,19,21,22,19,27
6391,1,3,4,6,11,13,17,10,19,17,29,37
6391,1,3,4,6,11,13,17,10,19,17,30,36
6391,1,3,4,6,11,13,17,10,19,17,29,37
6391,1,3,4,6,11,13,17,10,19,17,30,36
6391,1,3,4,6,11,13,17,10,19,17,29,37
6391,1,3,4,6,11,13,17,10,19,17,29,37
6391,1,3,4,6,11,13,17,10,19,17,29,37
6391,1,3,4,6,11,13,17,10,19,17,29,37
6391,1,3,4,6,11,13,17,10,19,17,29,37
6391,1,3,4,6,11,13,17,10,19,17,29,37
6391,1,3,4,6,11,13,17,10,19,17,29,37
6391,1,3,4,6,11,13,17,10,19,17,28,37
6391,1,3,4,6,11,13,17,10,19,17,28,37
6391,1,3,4,6,11,13,17,10,19,17,28,37
6391,1,3,4,6,11,13,17,10,19,17,29,37
6486,1,2,3,8,13,10,16,19,14,22,24,16
6486,1,2,3,8,13,10,16,19,14,22,24,16
6486,1,2,2,9,13,10,16,19,14,22,24,16
6486,1,2,3,8,13,10,16,19,14,22,24,16
6486,1,2,3,8,13,10,16,19,14,22,24,16
6486,1,2,2,9,13,10,16,19,14,22,24,16
6486,1,2,3,8,13,10,16,19,14,22,24,16
6486,1,2,3,8,13,10,16,19,14,22,24,16
6486,1,2,3,8,13,10,16,19,14,22,24,16
6486,1,2,2,9,13,10,16,19,14,22,24,16
6486,1,2,3,8,13,10,16,19,14,22,24,16
6486,1,2,2,9,13,10,16,19,14,22,24,16
6486,1,2,3,8,13,10,16,19,14,22,24,16
6486,1,2,3,8,13,10,16,19,14,22,24,16
6486,1,2,3,8,13,10,16,19,14,22,24,16
6791,2,3,6,5,14,15,5,10,26,20,21,15
6791,2,3,6,5,14,15,5,10,26,20,21,16
6791,2,3,6,5,14,15,5,10,26,20,21,15
6791,2,3,6,5,14,15,5,10,26,20,21,16
6791,2,3,6,5,14,15,5,10,26,20,21,16
6791,2,3,6,5,14,15,5,10,26,20,21,16
6791,2,3,6,5,14,15,5,10,26,20,21,15
6791,2,3,6,5,14,15,5,10,26,20,21,15
6791,2,3,6,5,14,15,5,10,26,20,21,15
6791,2,3,6,5,14,15,5,10,26,20,21,16
6791,2,3,6,5,14,15,5,10,26,20,21,16
6791,2,3,6,5,14,15,5,10,26,20,21,15
6791,2,3,6,5,14,15,5,10,26,20,21,16
6791,2,3,6,5,14,15,5,10,26,20,21,15
6791,2,3,6,5,14,15,5,10,26,20,21,16
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6896,2,7,1,16,4,11,14,18,12,16,18,21
6897,4,2,5,8,12,8,12,14,14,20,21,18
6897,4,2,5,8,12,8,12,14,14,20,21,18
6897,4,2,5,8,12,8,12,15,13,20,21,18
6897,4,2,5,8,12,8,12,14,14,20,21,18
6897,4,2,5,8,12,8,12,15,13,20,21,18
6897,4,2,5,8,12,8,12,15,14,19,21,18
6897,4,2,5,8,12,8,12,14,14,20,21,18
6897,4,2,5,8,12,8,12,15,13,20,21,18
6897,4,2,5,8,12,8,12,14,14,20,21,18
6897,4,2,5,8,12,8,12,15,13,20,21,18
6897,4,2,5,8,12,8,12,15,13,20,21,18
6897,4,2,5,8,12,8,12,15,13,20,21,18
6897,4,2,5,8,12,8,12,15,13,20,21,18
6897,4,2,5,8,12,8,12,14,14,20,21,18
6897,4,2,5,8,12,8,12,14,14,20,21,18
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,16,17,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
6935,3,3,5,8,13,6,12,14,15,18,22,13
7008,3,4,4,6,11,10,11,8,21,18,13,17
7008,3,4,4,6,11,10,11,8,21,18,14,16
7008,3,4,4,6,11,10,11,8,21,18,14,16
7008,3,4,4,6,11,10,11,8,21,18,14,16
7008,3,4,4,6,11,10,11,8,21,18,14,16
7008,3,4,4,6,11,10,11,8,21,18,14,16
